"County FIPS","County Name","Year","Population","Births","Deaths","Natural Increase","Net Migration","Census Building Permits","Group Quarters Population","Household Population","Households","Household Size","Household Population to Total Housing Units Ratio","Total Housing Units","Vacancy Rate","Vacant Housing Units"
"93","Park County","2023","18,124","151","141","10","200","191","26","18,098","8,084","2.24","1.24","14,610","44.67","6,526"
"93","Park County","2024","18,327","142","141","1","202","140","26","18,301","8,148","2.25","1.24","14,725","44.67","6,577"
"95","Phillips County","2001","4,487","52","55","-3","38","9","89","4,398","1,790","2.46","2.17","2,023","11.50","233"
"95","Phillips County","2002","4,496","58","56","2","7","13","89","4,407","1,797","2.45","2.17","2,035","11.70","238"
"95","Phillips County","2003","4,477","57","53","4","-23","9","89","4,388","1,793","2.45","2.15","2,042","12.20","249"
"95","Phillips County","2004","4,580","71","63","8","95","9","89","4,491","1,839","2.44","2.19","2,049","10.30","210"
"95","Phillips County","2005","4,548","69","38","31","-63","13","89","4,459","1,830","2.44","2.17","2,059","11.10","229"
"95","Phillips County","2006","4,504","58","51","7","-51","9","89","4,415","1,817","2.43","2.14","2,067","12.10","250"
"95","Phillips County","2007","4,484","72","37","35","-55","8","89","4,395","1,812","2.43","2.12","2,073","12.60","261"
"95","Phillips County","2008","4,451","53","58","-5","-28","6","89","4,362","1,802","2.42","2.10","2,077","13.20","275"
"95","Phillips County","2009","4,454","47","44","3","0","3","89","4,365","1,808","2.41","2.10","2,083","13.20","275"
"95","Phillips County","2010","4,465","59","54","5","6","3","60","4,405","1,704","2.59","2.26","1,945","12.39","241"
"95","Phillips County","2011","4,473","51","61","-10","18","2","61","4,412","1,829","2.41","2.26","1,948","6.13","119"
"95","Phillips County","2012","4,482","55","50","5","4","14","62","4,419","1,828","2.42","2.27","1,950","6.24","122"
"95","Phillips County","2013","4,486","41","49","-8","12","6","63","4,423","1,826","2.42","2.25","1,964","7.02","138"
"95","Phillips County","2014","4,494","65","49","16","-8","9","64","4,430","1,826","2.43","2.25","1,967","7.18","141"
"95","Phillips County","2015","4,499","57","55","2","3","9","66","4,433","1,824","2.43","2.24","1,979","7.83","155"
"95","Phillips County","2016","4,505","68","45","23","-17","1","67","4,438","1,823","2.43","2.23","1,988","8.32","165"
"95","Phillips County","2017","4,514","53","51","2","7","18","68","4,446","1,822","2.44","2.24","1,989","8.37","167"
"95","Phillips County","2018","4,515","41","55","-14","15","11","69","4,447","1,819","2.44","2.21","2,010","9.48","191"
"95","Phillips County","2019","4,520","52","44","8","-3","5","70","4,450","1,818","2.45","2.20","2,021","10.06","203"
"95","Phillips County","2020","4,523","48","57","-9","12","3","70","4,453","1,818","2.45","2.20","2,026","10.27","208"
"95","Phillips County","2021","4,499","57","79","-22","-2","8","59","4,440","1,821","2.44","2.19","2,029","10.25","208"
"95","Phillips County","2022","4,450","45","77","-32","-17","10","58","4,392","1,830","2.40","2.15","2,039","10.25","209"
"95","Phillips County","2023","4,471","54","70","-16","37","6","58","4,413","1,840","2.40","2.15","2,050","10.24","210"
"95","Phillips County","2024","4,484","51","43","8","5","3","58","4,426","1,844","2.40","2.15","2,056","10.31","212"
"97","Pitkin County","2001","16,184","165","48","117","303","287","328","15,856","7,446","2.13","1.31","12,117","38.60","4,671"
"97","Pitkin County","2002","16,101","170","32","138","-221","120","328","15,773","7,410","2.13","1.30","12,166","39.10","4,756"
"97","Pitkin County","2003","16,275","166","44","122","52","134","328","15,947","7,492","2.13","1.30","12,229","38.70","4,737"
"97","Pitkin County","2004","16,077","155","39","116","-314","113","328","15,749","7,401","2.13","1.28","12,272","39.70","4,871"
"97","Pitkin County","2005","16,136","172","50","122","-63","118","328","15,808","7,432","2.13","1.28","12,356","39.90","4,924"
"97","Pitkin County","2006","16,087","157","35","122","-171","147","328","15,759","7,411","2.13","1.26","12,485","40.60","5,074"
"97","Pitkin County","2007","16,236","166","40","126","23","211","328","15,908","7,485","2.13","1.26","12,653","40.80","5,168"
"97","Pitkin County","2008","16,673","162","43","119","318","168","328","16,345","7,703","2.12","1.27","12,920","40.40","5,217"
"97","Pitkin County","2009","17,053","171","44","127","253","115","328","16,725","7,889","2.12","1.29","12,979","39.20","5,090"
"97","Pitkin County","2010","17,156","141","38","103","0","44","72","17,084","7,825","2.18","1.37","12,488","37.34","4,663"
"97","Pitkin County","2011","17,128","175","53","122","-150","33","72","17,056","8,120","2.10","1.36","12,567","35.39","4,447"
"97","Pitkin County","2012","17,201","128","51","77","-4","23","72","17,129","8,132","2.11","1.36","12,636","35.64","4,504"
"97","Pitkin County","2013","17,321","124","43","81","39","45","72","17,249","8,166","2.11","1.36","12,699","35.70","4,533"
"97","Pitkin County","2014","17,521","132","59","73","127","98","72","17,449","8,237","2.12","1.37","12,780","35.55","4,543"
"97","Pitkin County","2015","17,701","127","52","75","105","103","72","17,629","8,299","2.12","1.37","12,853","35.43","4,554"
"97","Pitkin County","2016","17,691","146","65","81","-91","54","72","17,619","8,271","2.13","1.36","12,940","36.08","4,669"
"97","Pitkin County","2017","17,658","163","49","114","-147","53","72","17,586","8,233","2.14","1.35","13,040","36.86","4,807"
"97","Pitkin County","2018","17,643","119","73","46","-61","83","72","17,571","8,203","2.14","1.34","13,107","37.42","4,904"
"97","Pitkin County","2019","17,413","148","59","89","-319","51","72","17,341","8,073","2.15","1.32","13,183","38.76","5,110"
"97","Pitkin County","2020","17,358","146","59","87","-142","72","47","17,311","8,030","2.16","1.31","13,248","39.39","5,218"
"97","Pitkin County","2021","17,341","128","83","45","-62","97","47","17,294","8,073","2.14","1.30","13,314","39.36","5,241"
"97","Pitkin County","2022","16,868","120","67","53","-526","99","47","16,821","8,128","2.07","1.26","13,398","39.33","5,270"
"97","Pitkin County","2023","16,679","133","63","70","-259","36","47","16,632","8,259","2.01","1.22","13,612","39.33","5,353"
"97","Pitkin County","2024","16,593","100","59","41","-127","147","47","16,546","8,306","1.99","1.21","13,677","39.27","5,371"
"99","Prowers County","2001","14,109","269","141","128","-472","17","300","13,809","5,213","2.65","2.31","5,987","12.90","774"
"99","Prowers County","2002","14,011","247","146","101","-199","13","300","13,711","5,217","2.63","2.29","5,986","12.90","769"
"99","Prowers County","2003","13,822","242","120","122","-311","15","300","13,522","5,181","2.61","2.25","6,000","13.70","819"
"99","Prowers County","2004","13,656","204","126","78","-244","8","300","13,356","5,157","2.59","2.23","5,997","14.00","840"
"99","Prowers County","2005","13,510","233","103","130","-276","8","300","13,210","5,137","2.57","2.20","5,994","14.30","857"
"99","Prowers County","2006","13,208","187","99","88","-390","11","300","12,908","5,058","2.55","2.15","5,997","15.70","939"
"99","Prowers County","2007","12,772","189","131","58","-494","3","300","12,472","4,925","2.53","2.09","5,958","17.30","1,033"
"99","Prowers County","2008","12,682","190","128","62","-152","10","300","12,382","4,926","2.51","2.08","5,951","17.20","1,025"
"99","Prowers County","2009","12,576","191","146","45","-151","0","300","12,276","4,924","2.49","2.06","5,948","17.20","1,024"
"99","Prowers County","2010","12,531","186","123","63","-108","2","315","12,216","4,499","2.72","2.25","5,419","16.98","920"
"99","Prowers County","2011","12,478","142","149","-7","-46","2","320","12,158","4,899","2.48","2.24","5,422","9.64","523"
"99","Prowers County","2012","12,398","188","127","61","-141","3","326","12,072","4,842","2.49","2.22","5,428","10.79","586"
"99","Prowers County","2013","12,287","167","118","49","-160","0","331","11,956","4,804","2.49","2.20","5,432","11.56","628"
"99","Prowers County","2014","12,023","145","103","42","-306","1","336","11,687","4,756","2.46","2.15","5,437","12.52","681"
"99","Prowers County","2015","11,891","165","127","38","-170","6","342","11,549","4,718","2.45","2.12","5,441","13.29","723"
"99","Prowers County","2016","11,887","185","149","36","-40","6","347","11,540","4,670","2.47","2.12","5,446","14.25","776"
"99","Prowers County","2017","11,930","160","123","37","6","3","352","11,578","4,680","2.47","2.13","5,445","14.06","765"
"99","Prowers County","2018","11,971","165","133","32","9","1","357","11,614","4,766","2.44","2.14","5,436","12.33","670"
"99","Prowers County","2019","12,011","150","130","20","20","3","363","11,648","4,794","2.43","2.14","5,433","11.76","639"
"99","Prowers County","2020","12,013","159","126","33","-31","15","361","11,652","4,730","2.46","2.14","5,436","12.99","706"
"99","Prowers County","2021","11,937","144","177","-33","-43","8","341","11,596","4,739","2.45","2.13","5,446","12.98","707"
"99","Prowers County","2022","11,825","140","165","-25","-87","15","327","11,498","4,742","2.42","2.11","5,449","12.97","707"
"99","Prowers County","2023","11,779","155","136","19","-65","5","333","11,446","4,746","2.41","2.10","5,455","13.00","709"
"99","Prowers County","2024","11,944","137","127","10","155","18","308","11,636","4,751","2.45","2.13","5,460","12.99","709"
"101","Pueblo County","2001","143,996","2,004","1,393","611","1,531","1,067","4,081","139,915","55,754","2.51","2.31","60,453","7.80","4,699"
"101","Pueblo County","2002","146,481","1,985","1,482","503","1,982","1,353","4,185","142,296","56,821","2.50","2.30","61,792","8.00","4,971"
"101","Pueblo County","2003","147,972","2,060","1,451","609","882","1,265","4,032","143,940","57,613","2.50","2.28","63,222","8.90","5,609"
"101","Pueblo County","2004","148,720","1,946","1,526","420","328","1,249","3,974","144,746","58,060","2.49","2.24","64,483","10.00","6,423"
"101","Pueblo County","2005","149,969","1,993","1,546","447","802","1,189","3,975","145,994","58,699","2.49","2.22","65,740","10.70","7,041"
"101","Pueblo County","2006","152,064","2,014","1,412","602","1,493","1,135","3,930","148,134","59,689","2.48","2.21","66,899","10.80","7,210"
"101","Pueblo County","2007","154,759","2,143","1,509","634","2,061","1,237","4,202","150,557","60,810","2.48","2.21","68,087","10.70","7,277"
"101","Pueblo County","2008","156,252","2,167","1,608","559","934","642","4,111","152,141","61,613","2.47","2.21","68,803","10.50","7,190"
"101","Pueblo County","2009","157,324","2,038","1,558","480","592","399","4,142","153,182","62,213","2.46","2.22","69,140","10.00","6,927"
"101","Pueblo County","2010","159,496","2,070","1,542","528","1,644","234","4,321","155,175","63,148","2.46","2.23","69,614","9.29","6,466"
"101","Pueblo County","2011","159,838","1,865","1,651","214","128","118","3,904","155,934","63,467","2.46","2.23","69,825","9.11","6,358"
"101","Pueblo County","2012","160,327","1,878","1,591","287","202","266","4,063","156,264","63,612","2.46","2.23","69,927","9.03","6,315"
"101","Pueblo County","2013","160,565","1,852","1,622","230","8","158","4,009","156,556","63,742","2.46","2.23","70,176","9.17","6,434"
"101","Pueblo County","2014","160,867","1,921","1,631","290","12","157","3,941","156,926","63,902","2.46","2.23","70,410","9.24","6,508"
"101","Pueblo County","2015","162,449","1,874","1,734","140","1,442","282","3,907","158,542","64,572","2.46","2.25","70,455","8.35","5,883"
"101","Pueblo County","2016","164,124","1,851","1,714","137","1,538","282","3,886","160,238","65,275","2.45","2.27","70,696","7.67","5,421"
"101","Pueblo County","2017","165,549","1,788","1,785","3","1,422","368","3,984","161,565","65,825","2.45","2.28","70,831","7.07","5,006"
"101","Pueblo County","2018","166,686","1,824","1,836","-12","1,149","479","3,955","162,731","66,311","2.45","2.29","71,066","6.69","4,755"
"101","Pueblo County","2019","167,486","1,817","1,878","-61","861","488","3,947","163,539","66,652","2.45","2.28","71,576","6.88","4,924"
"101","Pueblo County","2020","168,339","1,729","1,999","-270","1,123","579","3,344","164,995","67,246","2.45","2.29","72,143","6.79","4,897"
"101","Pueblo County","2021","169,307","1,690","2,399","-709","1,677","742","3,237","166,070","68,079","2.44","2.27","73,039","6.79","4,960"
"101","Pueblo County","2022","169,404","1,710","2,608","-898","995","497","3,458","165,946","68,923","2.41","2.24","73,946","6.79","5,023"
"101","Pueblo County","2023","169,681","1,694","2,152","-458","735","297","3,563","166,118","69,507","2.39","2.23","74,574","6.79","5,067"
"101","Pueblo County","2024","169,916","1,685","2,055","-370","605","269","3,704","166,212","69,867","2.38","2.22","74,961","6.79","5,094"
"103","Rio Blanco County","2001","5,880","66","57","9","-98","17","232","5,648","2,270","2.49","1.96","2,887","21.40","617"
"103","Rio Blanco County","2002","5,936","67","40","27","29","24","232","5,704","2,299","2.48","1.95","2,919","21.20","620"
"103","Rio Blanco County","2003","5,855","75","35","40","-121","17","232","5,623","2,274","2.47","1.90","2,952","23.00","678"
"103","Rio Blanco County","2004","5,904","76","47","29","20","22","232","5,672","2,298","2.47","1.89","3,004","23.50","706"
"103","Rio Blanco County","2005","5,818","75","58","17","-103","38","232","5,586","2,269","2.46","1.83","3,052","25.70","783"
"103","Rio Blanco County","2006","5,981","93","50","43","120","47","232","5,749","2,342","2.45","1.85","3,106","24.60","764"
"103","Rio Blanco County","2007","6,093","100","52","48","64","47","232","5,861","2,392","2.45","1.85","3,171","24.60","779"
"103","Rio Blanco County","2008","6,160","109","43","66","1","74","232","5,928","2,428","2.44","1.82","3,253","25.40","825"
"103","Rio Blanco County","2009","6,317","90","40","50","107","62","232","6,085","2,500","2.43","1.85","3,292","24.10","792"
"103","Rio Blanco County","2010","6,617","101","43","58","242","22","235","6,382","2,531","2.52","2.01","3,172","20.21","641"
"103","Rio Blanco County","2011","6,736","106","40","66","53","16","367","6,369","2,620","2.43","1.99","3,195","17.98","575"
"103","Rio Blanco County","2012","6,793","73","55","18","39","8","434","6,359","2,616","2.43","1.98","3,213","18.58","597"
"103","Rio Blanco County","2013","6,764","81","52","29","-58","14","406","6,358","2,616","2.43","1.98","3,214","18.61","598"
"103","Rio Blanco County","2014","6,644","70","58","12","-132","10","290","6,354","2,614","2.43","1.97","3,223","18.91","609"
"103","Rio Blanco County","2015","6,621","83","53","30","-53","11","269","6,352","2,613","2.43","1.97","3,226","19.01","613"
"103","Rio Blanco County","2016","6,616","75","62","13","-18","6","267","6,349","2,611","2.43","1.96","3,232","19.20","621"
"103","Rio Blanco County","2017","6,568","67","45","22","-70","13","224","6,344","2,609","2.43","1.96","3,241","19.49","632"
"103","Rio Blanco County","2018","6,588","82","56","26","-6","19","250","6,338","2,607","2.43","1.95","3,252","19.85","645"
"103","Rio Blanco County","2019","6,528","52","55","-3","-57","9","200","6,328","2,602","2.43","1.94","3,269","20.39","667"
"103","Rio Blanco County","2020","6,522","54","46","8","-14","8","220","6,302","2,596","2.43","1.92","3,279","20.83","683"
"103","Rio Blanco County","2021","6,445","57","68","-11","-66","12","185","6,260","2,598","2.41","1.91","3,283","20.87","685"
"103","Rio Blanco County","2022","6,557","64","73","-9","121","32","206","6,351","2,608","2.44","1.93","3,296","20.87","688"
"103","Rio Blanco County","2023","6,581","50","57","-7","31","10","206","6,375","2,631","2.42","1.92","3,327","20.92","696"
"103","Rio Blanco County","2024","6,601","44","48","-4","24","8","204","6,397","2,641","2.42","1.92","3,338","20.88","697"
"105","Rio Grande County","2001","12,406","178","132","46","-69","120","251","12,155","4,725","2.57","1.99","6,117","22.80","1,392"
"105","Rio Grande County","2002","12,409","175","134","41","-38","89","251","12,158","4,747","2.56","1.96","6,195","23.40","1,448"
"105","Rio Grande County","2003","12,619","174","127","47","163","86","251","12,368","4,853","2.55","1.97","6,265","22.50","1,412"
"105","Rio Grande County","2004","12,824","173","130","43","162","98","251","12,573","4,955","2.54","1.99","6,332","21.80","1,377"
"105","Rio Grande County","2005","12,696","184","133","51","-179","97","251","12,445","4,928","2.53","1.93","6,439","23.50","1,511"
"105","Rio Grande County","2006","12,439","191","119","72","-329","68","251","12,188","4,849","2.51","1.88","6,496","25.40","1,647"
"105","Rio Grande County","2007","12,167","147","138","9","-281","60","251","11,916","4,763","2.50","1.81","6,568","27.50","1,805"
"105","Rio Grande County","2008","12,105","157","122","35","-97","47","251","11,854","4,765","2.49","1.79","6,614","28.00","1,849"
"105","Rio Grande County","2009","11,995","159","125","34","-144","42","251","11,744","4,742","2.48","1.77","6,635","28.50","1,893"
"105","Rio Grande County","2010","12,001","166","125","41","-35","21","198","11,803","4,534","2.60","1.88","6,266","27.64","1,732"
"105","Rio Grande County","2011","11,957","150","122","28","-72","14","192","11,765","4,788","2.46","1.87","6,301","24.02","1,513"
"105","Rio Grande County","2012","11,912","130","127","3","-48","15","185","11,727","4,788","2.45","1.85","6,327","24.33","1,539"
"105","Rio Grande County","2013","11,868","150","129","21","-65","12","179","11,689","4,788","2.44","1.84","6,365","24.77","1,577"
"105","Rio Grande County","2014","11,823","149","113","36","-81","12","172","11,651","4,789","2.43","1.83","6,384","24.99","1,595"
"105","Rio Grande County","2015","11,778","127","131","-4","-41","14","166","11,612","4,789","2.42","1.81","6,407","25.25","1,618"
"105","Rio Grande County","2016","11,734","138","128","10","-54","5","160","11,574","4,789","2.42","1.80","6,431","25.53","1,642"
"105","Rio Grande County","2017","11,688","118","134","-16","-30","23","153","11,535","4,790","2.41","1.79","6,440","25.63","1,650"
"105","Rio Grande County","2018","11,644","125","137","-12","-32","20","147","11,498","4,790","2.40","1.77","6,483","26.11","1,693"
"105","Rio Grande County","2019","11,600","126","121","5","-49","18","140","11,460","4,791","2.39","1.76","6,506","26.37","1,715"
"105","Rio Grande County","2020","11,537","111","146","-35","-28","31","134","11,403","4,791","2.38","1.74","6,535","26.69","1,744"
"105","Rio Grande County","2021","11,408","122","161","-39","-90","35","124","11,284","4,819","2.34","1.72","6,575","26.71","1,756"
"105","Rio Grande County","2022","11,330","109","173","-64","-14","48","107","11,223","4,851","2.31","1.69","6,624","26.77","1,773"
"105","Rio Grande County","2023","11,208","121","137","-16","-106","57","118","11,090","4,894","2.27","1.66","6,691","26.86","1,797"
"105","Rio Grande County","2024","11,139","111","149","-38","-31","47","126","11,013","4,940","2.23","1.63","6,757","26.89","1,817"
"107","Routt County","2001","20,436","204","81","123","190","512","257","20,179","8,327","2.42","1.61","12,534","33.60","4,207"
"107","Routt County","2002","20,892","222","69","153","303","275","257","20,635","8,527","2.42","1.59","12,939","34.10","4,412"
"107","Routt County","2003","21,128","235","67","168","68","221","257","20,871","8,647","2.41","1.59","13,137","34.20","4,489"
"107","Routt County","2004","21,293","229","61","168","-3","313","257","21,036","8,739","2.41","1.56","13,443","35.00","4,704"
"107","Routt County","2005","21,453","239","68","171","-11","347","257","21,196","8,831","2.40","1.53","13,856","36.30","5,025"
"107","Routt County","2006","21,886","249","91","158","275","459","330","21,556","9,001","2.39","1.49","14,429","37.60","5,428"
"107","Routt County","2007","22,415","258","88","170","359","405","337","22,078","9,240","2.39","1.49","14,838","37.70","5,598"
"107","Routt County","2008","22,931","267","95","172","344","568","337","22,594","9,484","2.38","1.46","15,517","38.90","6,033"
"107","Routt County","2009","23,325","260","88","172","222","376","337","22,988","9,673","2.38","1.42","16,143","40.10","6,470"
"107","Routt County","2010","23,439","247","90","157","-43","27","335","23,104","9,440","2.45","1.48","15,591","39.45","6,151"
"107","Routt County","2011","23,485","228","88","140","-94","42","337","23,148","9,876","2.34","1.48","15,617","36.76","5,741"
"107","Routt County","2012","23,525","216","92","124","-84","54","338","23,186","9,887","2.35","1.48","15,638","36.78","5,751"
"107","Routt County","2013","23,578","202","101","101","-48","60","340","23,238","9,903","2.35","1.48","15,670","36.80","5,767"
"107","Routt County","2014","23,659","208","103","105","-24","132","341","23,318","9,932","2.35","1.48","15,725","36.84","5,793"
"107","Routt County","2015","23,824","214","101","113","52","102","343","23,481","9,996","2.35","1.48","15,848","36.93","5,852"
"107","Routt County","2016","23,952","246","107","139","-11","163","345","23,608","10,045","2.35","1.48","15,941","36.99","5,896"
"107","Routt County","2017","24,162","229","123","106","104","115","346","23,816","10,127","2.35","1.48","16,100","37.10","5,973"
"107","Routt County","2018","24,314","193","120","73","79","170","348","23,966","10,186","2.35","1.48","16,212","37.17","6,026"
"107","Routt County","2019","24,520","208","123","85","121","250","349","24,171","10,268","2.35","1.48","16,369","37.27","6,101"
"107","Routt County","2020","24,837","194","130","64","253","285","351","24,486","10,431","2.35","1.48","16,572","37.06","6,141"
"107","Routt County","2021","25,068","182","117","65","166","215","282","24,786","10,530","2.35","1.48","16,734","37.07","6,204"
"107","Routt County","2022","25,105","219","145","74","-37","438","340","24,765","10,742","2.31","1.45","17,074","37.09","6,332"
"107","Routt County","2023","25,137","193","139","54","-22","329","355","24,782","10,874","2.28","1.43","17,275","37.05","6,401"
"107","Routt County","2024","25,241","199","130","69","35","597","417","24,824","11,196","2.22","1.40","17,792","37.07","6,596"
"109","Saguache County","2001","6,083","73","47","26","74","130","36","6,047","2,398","2.52","1.86","3,244","26.10","846"
"109","Saguache County","2002","6,245","96","53","43","119","103","36","6,209","2,489","2.50","1.86","3,342","25.60","854"
"109","Saguache County","2003","6,279","97","40","57","-23","75","36","6,243","2,526","2.47","1.83","3,411","26.00","885"
"109","Saguache County","2004","6,240","84","35","49","-88","82","36","6,204","2,527","2.46","1.78","3,493","27.70","966"
"109","Saguache County","2005","6,284","74","35","39","5","103","36","6,248","2,572","2.43","1.74","3,590","28.40","1,018"
"109","Saguache County","2006","6,241","99","38","61","-104","77","36","6,205","2,580","2.41","1.70","3,659","29.50","1,079"
"109","Saguache County","2007","6,159","80","38","42","-124","72","36","6,123","2,566","2.39","1.64","3,736","31.30","1,170"
"109","Saguache County","2008","6,176","59","48","11","6","62","36","6,140","2,599","2.36","1.62","3,791","31.40","1,192"
"109","Saguache County","2009","6,126","73","47","26","-76","42","36","6,090","2,600","2.34","1.59","3,820","31.90","1,220"
"109","Saguache County","2010","6,144","65","47","18","0","35","18","6,126","2,249","2.72","1.90","3,231","30.39","982"
"109","Saguache County","2011","6,156","72","37","35","-23","25","20","6,136","2,665","2.30","1.88","3,266","18.39","601"
"109","Saguache County","2012","6,158","76","29","47","-45","32","21","6,137","2,675","2.29","1.87","3,290","18.71","615"
"109","Saguache County","2013","6,166","73","32","41","-33","35","23","6,144","2,686","2.29","1.85","3,321","19.11","635"
"109","Saguache County","2014","6,175","55","46","9","0","32","24","6,151","2,699","2.28","1.83","3,353","19.51","654"
"109","Saguache County","2015","6,183","78","60","18","-10","29","26","6,157","2,711","2.27","1.82","3,384","19.90","673"
"109","Saguache County","2016","6,188","77","49","28","-23","54","28","6,160","2,721","2.26","1.81","3,412","20.24","691"
"109","Saguache County","2017","6,214","66","47","19","7","93","29","6,184","2,741","2.26","1.79","3,464","20.86","723"
"109","Saguache County","2018","6,276","77","55","22","40","106","31","6,245","2,778","2.25","1.75","3,559","21.95","781"
"109","Saguache County","2019","6,360","44","48","-4","88","70","32","6,328","2,824","2.24","1.72","3,679","23.25","855"
"109","Saguache County","2020","6,391","41","48","-7","38","54","16","6,375","2,852","2.24","1.69","3,763","24.21","911"
"109","Saguache County","2021","6,509","62","69","-7","125","101","16","6,493","2,890","2.25","1.70","3,817","24.29","927"
"109","Saguache County","2022","6,623","71","87","-16","130","84","16","6,607","2,961","2.23","1.69","3,915","24.37","954"
"109","Saguache County","2023","6,683","59","75","-16","76","51","16","6,667","3,008","2.22","1.68","3,980","24.42","972"
"109","Saguache County","2024","6,682","61","52","9","-10","104","16","6,666","3,043","2.19","1.65","4,030","24.49","987"
"111","San Juan County","2001","566","5","3","2","3","5","5","561","273","2.05","0.88","639","57.30","366"
"111","San Juan County","2002","599","5","1","4","29","9","5","594","290","2.05","0.91","650","55.40","360"
"111","San Juan County","2003","615","6","0","6","10","14","5","610","298","2.05","0.92","664","55.10","366"
"111","San Juan County","2004","635","6","3","3","17","19","5","630","308","2.05","0.92","685","55.00","377"
"111","San Juan County","2005","645","6","3","3","7","19","5","640","314","2.04","0.91","706","55.50","392"
"111","San Juan County","2006","672","9","2","7","20","20","5","667","327","2.04","0.91","729","55.10","402"
"111","San Juan County","2007","686","7","4","3","11","11","5","681","335","2.03","0.92","741","54.80","406"
"111","San Juan County","2008","698","5","2","3","9","4","5","693","341","2.03","0.93","746","54.30","405"
"111","San Juan County","2009","687","3","3","0","-11","7","5","682","335","2.04","0.91","752","55.50","417"
"111","San Juan County","2010","709","3","3","0","22","1","0","709","346","2.05","0.96","739","53.18","393"
"111","San Juan County","2011","706","8","8","0","-3","1","0","706","349","2.02","0.95","740","52.77","391"
"111","San Juan County","2012","703","3","2","1","-4","6","0","703","350","2.01","0.95","741","52.77","391"
"111","San Juan County","2013","704","3","5","-2","3","0","0","704","353","1.99","0.94","747","52.76","394"
"111","San Juan County","2014","700","7","3","4","-8","0","0","700","353","1.98","0.94","747","52.76","394"
"111","San Juan County","2015","696","6","6","0","-4","6","0","696","353","1.97","0.93","747","52.76","394"
"111","San Juan County","2016","697","5","3","2","-1","8","0","697","356","1.96","0.93","753","52.74","397"
"111","San Juan County","2017","700","6","5","1","2","7","0","700","360","1.94","0.92","761","52.73","401"
"111","San Juan County","2018","703","3","1","2","1","7","0","703","363","1.94","0.92","768","52.71","405"
"111","San Juan County","2019","705","3","0","3","-1","7","0","705","367","1.92","0.91","775","52.70","408"
"111","San Juan County","2020","711","2","6","-4","10","7","","711","371","1.92","0.91","782","52.56","411"
"111","San Juan County","2021","741","5","7","-2","32","17","","741","374","1.98","0.94","789","52.60","415"
"111","San Juan County","2022","800","4","8","-4","63","5","","800","383","2.09","0.99","806","52.48","423"
"111","San Juan County","2023","803","10","5","5","-2","11","","803","386","2.08","0.99","811","52.40","425"
"111","San Juan County","2024","818","1","6","-5","20","19","","818","391","2.09","1.00","822","52.43","431"
"113","San Miguel County","2001","6,900","65","15","50","235","138","17","6,883","3,169","2.17","1.28","5,392","41.20","2,223"
"113","San Miguel County","2002","7,042","84","13","71","71","130","17","7,025","3,243","2.17","1.26","5,555","41.60","2,312"
"113","San Miguel County","2003","7,010","74","24","50","-82","97","17","6,993","3,234","2.16","1.23","5,690","43.20","2,456"
"113","San Miguel County","2004","7,027","78","15","63","-46","94","17","7,010","3,248","2.16","1.21","5,813","44.10","2,565"
"113","San Miguel County","2005","7,045","72","15","57","-39","126","17","7,028","3,258","2.16","1.19","5,930","45.10","2,672"
"113","San Miguel County","2006","7,059","105","21","84","-70","205","17","7,042","3,273","2.15","1.14","6,157","46.80","2,884"
"113","San Miguel County","2007","7,276","96","19","77","140","155","17","7,259","3,397","2.14","1.14","6,343","46.40","2,946"
"113","San Miguel County","2008","7,304","118","11","107","-79","148","17","7,287","3,416","2.13","1.12","6,521","47.60","3,105"
"113","San Miguel County","2009","7,267","79","13","66","-103","120","17","7,250","3,399","2.13","1.10","6,583","48.40","3,184"
"113","San Miguel County","2010","7,356","65","20","45","44","47","9","7,347","3,253","2.26","1.19","6,165","47.23","2,912"
"113","San Miguel County","2011","7,486","76","18","58","72","28","81","7,405","3,460","2.14","1.20","6,190","44.10","2,730"
"113","San Miguel County","2012","7,576","72","31","41","49","25","126","7,450","3,462","2.15","1.20","6,197","44.13","2,735"
"113","San Miguel County","2013","7,615","68","25","43","-4","22","116","7,499","3,467","2.16","1.21","6,209","44.17","2,742"
"113","San Miguel County","2014","7,728","69","26","43","70","36","167","7,561","3,477","2.17","1.21","6,238","44.26","2,761"
"113","San Miguel County","2015","7,825","68","22","46","51","32","160","7,665","3,506","2.19","1.21","6,320","44.52","2,814"
"113","San Miguel County","2016","8,001","68","27","41","135","35","269","7,732","3,519","2.20","1.22","6,355","44.63","2,836"
"113","San Miguel County","2017","8,014","68","16","52","-39","68","214","7,800","3,531","2.21","1.22","6,390","44.74","2,859"
"113","San Miguel County","2018","8,154","49","13","36","104","53","253","7,901","3,559","2.22","1.22","6,467","44.97","2,908"
"113","San Miguel County","2019","8,123","62","24","38","-69","51","146","7,977","3,575","2.23","1.22","6,512","45.10","2,937"
"113","San Miguel County","2020","8,056","54","22","32","-99","34","5","8,051","3,597","2.24","1.23","6,556","45.13","2,959"
"113","San Miguel County","2021","8,080","53","27","26","-2","80","5","8,075","3,614","2.23","1.23","6,585","45.12","2,971"
"113","San Miguel County","2022","8,006","50","43","7","-81","70","5","8,001","3,656","2.19","1.20","6,648","45.01","2,992"
"113","San Miguel County","2023","7,870","47","33","14","-150","74","5","7,865","3,698","2.13","1.17","6,719","44.96","3,021"
"113","San Miguel County","2024","7,802","45","36","9","-77","57","5","7,797","3,730","2.09","1.15","6,788","45.05","3,058"
